,Classification,Mean R,Mean G,Mean B,Std R,Std G,Std B
869,sick,136.15213012695312,149.10025024414062,129.6414794921875,31.9450801834581,27.397073385009413,37.769990430986425
870,sick,87.2786865234375,93.41276550292969,86.98960876464844,52.24688011514627,44.81265753009575,51.22819925089486
871,sick,126.96247863769531,117.08505249023438,120.42471313476562,26.15404264664191,24.866701489695224,27.72685046875183
872,sick,116.35592651367188,115.8553466796875,110.1123046875,26.980382406889234,28.313340382756202,31.10989428498256
873,sick,121.89482116699219,120.08782958984375,115.13215637207031,30.032598967909614,30.71479244479415,37.39691935896874
874,sick,125.18072509765625,121.28813171386719,125.98652648925781,21.02794041594047,21.736887593213748,23.292645171285606
875,sick,118.75697326660156,117.77497863769531,101.77841186523438,61.12131085812187,51.23871270312023,57.96961390878266
876,sick,110.8280029296875,106.1905517578125,97.99681091308594,53.196902348182206,52.275517326462975,57.36495801799434
877,sick,26.47613525390625,41.1923828125,21.110092163085938,38.96488872087362,58.712657789051214,31.60246364913516
878,sick,101.81512451171875,112.92555236816406,96.62808227539062,22.388600926027657,26.415639443945544,22.955043767833516
879,sick,138.88470458984375,124.7073974609375,121.11650085449219,42.601720244675434,37.399646209371625,42.73044991617976
880,sick,126.25526428222656,129.03091430664062,116.91020202636719,54.53127192144783,53.12397852990185,60.63632738627308
881,sick,111.20620727539062,120.68087768554688,88.95307922363281,31.9135407017338,32.71111612995032,25.089935497327854
882,sick,109.55514526367188,113.63180541992188,102.37258911132812,27.8138212645267,29.324683537701404,31.103352719605034
883,sick,121.28804016113281,125.68045043945312,109.52609252929688,31.147308729519715,24.405963654520864,35.35423793866816
884,sick,119.51417541503906,121.61068725585938,119.95664978027344,15.97810049091103,15.336395713701018,21.444376773334227
885,sick,159.1651153564453,157.34263610839844,147.4522705078125,56.50493556876102,54.05969684104335,61.61064215318584
886,sick,115.95147705078125,111.72021484375,92.56666564941406,55.962588987852754,46.87737394043632,55.62748506805359
887,sick,93.20204162597656,106.49223327636719,89.0025634765625,24.382381872136893,29.879417200572224,28.059508593012144
888,sick,88.17539978027344,84.60746765136719,74.1201171875,42.23783433544417,34.72431954257691,43.834484630351625
889,sick,154.2617645263672,144.45069885253906,133.78424072265625,48.32128769944082,43.64899206022055,46.376365647869804
890,sick,128.20538330078125,123.08616638183594,116.99443054199219,22.747321519318746,23.019015344272745,27.70410952250246
891,sick,98.09858703613281,100.55863952636719,95.64547729492188,54.44889717898722,54.58965139280255,59.99908179781086
892,sick,128.47283935546875,119.26425170898438,100.37313842773438,51.60127916359969,48.02981177083519,55.66294150089946
893,sick,121.31645202636719,123.38931274414062,109.16532897949219,34.222087563171435,34.662176028961326,40.7215330069593
894,sick,117.42509460449219,140.53305053710938,121.2237548828125,41.72108642246517,45.13137432741954,34.52467566322463
895,sick,125.36317443847656,116.0042724609375,113.18107604980469,22.942457809011707,22.120340424727715,24.277824930669954
896,sick,116.92674255371094,110.53984069824219,99.9677734375,26.96604742617442,29.285298227254916,27.82937732343985
897,sick,159.247314453125,164.0609893798828,144.38333129882812,55.39684593605342,46.58742274639799,58.59352238901772
898,sick,117.89619445800781,120.106689453125,121.05232238769531,31.089888856841345,31.377452502772066,32.259611743546785
899,sick,102.84147644042969,104.62136840820312,105.77033996582031,27.10978084699091,30.187372782661733,26.51257324982291
900,sick,118.57868957519531,113.07240295410156,100.80029296875,67.615786809161,60.59204860281597,66.98671399769577
901,sick,128.75454711914062,124.17405700683594,122.21891784667969,21.538510504845885,20.91793538881463,23.576145318472783
902,sick,30.324783325195312,31.818649291992188,21.278076171875,56.12617528652472,58.49931186982876,41.29492226110661
903,sick,149.1545867919922,154.28001403808594,136.61798095703125,52.688398198361,44.21763926915758,53.78342832168188
904,sick,128.48863220214844,125.31503295898438,114.16265869140625,52.552280738887234,51.90029618863991,67.77508891834047
905,sick,99.57191467285156,106.84129333496094,91.44622802734375,50.18511099307376,44.29313743118627,54.86886562494468
906,sick,151.07627868652344,151.606689453125,134.31703186035156,46.08057936882814,43.68182467637836,61.93154130607854
907,sick,129.64881896972656,130.51177978515625,112.27699279785156,28.662101474317666,30.895232555871164,28.257413110879032
908,sick,122.68983459472656,117.92060852050781,115.30302429199219,22.710647340429688,23.73309171658907,24.228571987855048
909,sick,111.33445739746094,101.92362976074219,104.15019226074219,27.665401698065157,27.235950667691235,28.56235326351038
910,sick,145.5220947265625,148.38494873046875,130.8228759765625,60.29325713183116,57.58478226879273,64.56521337149206
911,sick,22.939361572265625,33.76960754394531,20.51708984375,36.59045010051874,51.27818577313052,32.5253949901514
912,sick,127.75849914550781,118.04820251464844,120.85737609863281,22.56903903401816,22.485499724926942,24.47529630063015
913,sick,145.7308349609375,140.5101776123047,136.3037872314453,68.18116390152261,68.0384797683142,79.76249390320325
914,sick,132.58380126953125,138.23252868652344,120.02423095703125,57.46083549702392,55.25416203976534,64.41030153147392
915,sick,121.50039672851562,110.60281372070312,102.7642822265625,53.408390793177,52.65114253926826,57.20307040096404
916,sick,102.06674194335938,101.89117431640625,97.74375915527344,45.940513970100554,38.80673176975627,47.085423849574305
917,sick,123.12594604492188,112.82562255859375,98.5758056640625,48.205828980025544,41.192938385454255,46.245463281330174
918,sick,127.34463500976562,116.65663146972656,109.26345825195312,50.59920013062624,45.41531106127447,51.56668589927971
919,sick,122.66737365722656,113.98881530761719,111.6148681640625,23.334520535197885,23.581655892964143,25.20637634759049
920,sick,115.91635131835938,119.65452575683594,103.90705871582031,24.654252062131516,27.29150341061044,30.044590400498727
921,sick,104.04222106933594,103.56599426269531,95.8280029296875,33.88373257159018,32.44255284106793,33.927772827855726
922,sick,126.73574829101562,127.37619018554688,118.08940124511719,64.70966696460071,62.5222779396415,72.54702656350382
923,sick,125.46726989746094,122.14140319824219,114.35792541503906,52.80359400947695,41.29201418477213,50.61504247531081
924,sick,149.41195678710938,153.15631103515625,131.49330139160156,63.22463516739578,56.71613861035207,67.66863666964859
925,sick,23.145294189453125,28.399154663085938,15.026123046875,42.43749757453632,50.02513398939675,28.99368250925967
926,sick,133.11065673828125,126.82992553710938,124.46821594238281,22.996689771307075,23.194976456782882,28.923856492384942
927,sick,128.15179443359375,121.6988525390625,120.32159423828125,33.25313787326552,32.233514532742966,40.858847705061045
928,sick,104.80409240722656,108.34429931640625,94.9482421875,57.92450243129093,48.47199994109951,56.01865082340129
929,sick,178.3489227294922,172.55543518066406,153.39439392089844,44.32898007498338,42.52286454912115,50.67370901027644
930,sick,141.00540161132812,142.79086303710938,119.68148803710938,61.768920234649705,56.76230834969491,69.56548241993592
931,sick,118.95828247070312,120.74635314941406,109.69023132324219,68.12183594740446,60.00369411899923,64.89171070664901
932,sick,168.33804321289062,157.7686004638672,144.62002563476562,42.53949885544427,39.5824901490143,48.50717988947198
933,sick,100.03141784667969,90.62193298339844,84.90306091308594,43.58399313815207,43.76195840220171,51.65331537675722
934,sick,95.4261474609375,88.52561950683594,84.27890014648438,49.203617241110386,47.70731942582968,53.65772652045338
935,sick,114.65446472167969,115.33018493652344,91.14474487304688,45.86679832941119,44.83256069032517,53.643128069329
936,sick,25.54498291015625,32.24674987792969,20.746932983398438,41.89758045252468,51.14388112024609,36.05008982642955
937,sick,116.48776245117188,125.83766174316406,112.54425048828125,17.691751756746378,22.107819996689017,26.562279891516898
938,sick,108.06588745117188,104.79229736328125,93.49519348144531,48.53057581786953,42.67530101122836,50.07138374906521
939,sick,103.35121154785156,105.58897399902344,93.58244323730469,56.3471983521895,46.04166767442731,54.76445207587222
940,sick,128.6312713623047,118.65141296386719,122.64845275878906,24.014532989121893,24.045705358446913,24.873039959110095
941,sick,129.96121215820312,128.0165557861328,121.9404296875,43.60230255368352,40.41151709679054,55.38399877688946
942,sick,132.39190673828125,146.7206268310547,134.6448516845703,56.57916173081493,45.038876157669435,58.17504551831004
943,sick,122.04054260253906,122.99809265136719,110.01985168457031,38.36019985395329,36.31328299834297,28.706420555881635
944,sick,124.18827819824219,122.99180603027344,114.62158203125,30.470192733086225,20.249854796023026,33.82493336974783
945,sick,123.608154296875,123.14622497558594,120.73152160644531,24.69376385451121,21.266826018148315,25.230743354047195
946,sick,115.70611572265625,127.26786804199219,108.64666748046875,24.0582007715598,29.95208336017343,29.520363773511843
947,sick,103.88259887695312,109.50762939453125,82.99691772460938,46.58881104286668,44.39038235142135,53.52758496852619
948,sick,118.01547241210938,121.45899963378906,103.98091125488281,22.36709209851733,19.97500568031853,30.813218824791726
949,sick,121.70242309570312,122.50164794921875,115.0089111328125,30.729813229659584,30.40225863394747,27.842461805321282
950,sick,116.85816955566406,120.55686950683594,112.51612854003906,16.88007315145607,15.055454767345434,21.19073873953046
951,sick,126.17233276367188,126.51309204101562,121.40139770507812,30.590737289446608,30.079544093699376,29.746301971099104
952,sick,126.24566650390625,119.22212219238281,110.82064819335938,24.824507573942338,23.44663284537491,32.804852600945786
953,sick,121.53840637207031,124.08198547363281,105.78497314453125,66.42332217711922,57.8351991032196,64.17479604207401
954,sick,128.6998748779297,124.70075988769531,122.90846252441406,22.19494601586252,22.566069378962183,25.478142998865344
955,sick,128.29769897460938,131.15377807617188,125.50677490234375,54.77236800572345,55.28733458033318,59.005858695110156
956,sick,123.97518920898438,124.96958923339844,113.38304138183594,63.18530796764328,54.190888069163954,61.309504477216024
957,sick,120.88267517089844,136.22250366210938,94.0029296875,36.73092527729397,42.61195105814053,37.16834817312822
958,sick,24.237762451171875,33.893524169921875,20.333328247070312,40.280001659798025,53.34265858035394,33.878668091886084
959,sick,130.5635223388672,125.82012939453125,109.01397705078125,64.06078784349788,56.201122384739776,62.49278195585698
960,sick,132.034423828125,120.51423645019531,111.22634887695312,47.31347854224666,42.97438221560513,51.06509170078049
961,sick,123.04946899414062,129.87156677246094,118.56918334960938,23.269555060430704,19.509684178797908,30.48164098358197
962,sick,133.2320098876953,130.6966552734375,121.84556579589844,32.522011046994706,29.746503738463343,31.294946186121564
963,sick,155.80535888671875,157.1098175048828,135.83718872070312,50.52102784709478,44.51392457706068,58.50434674199534
964,sick,109.99945068359375,127.648681640625,97.26432800292969,54.61482922456449,41.49438093748328,59.6627308264907
965,sick,56.116180419921875,73.10897827148438,43.56834411621094,54.6366785902365,68.08800933600398,44.43006354223125
966,sick,19.674560546875,26.421722412109375,15.905776977539062,35.47296252589459,46.213275979662065,30.618484532130196
967,sick,113.93443298339844,105.67214965820312,95.89857482910156,55.94055934736514,46.943279016470335,52.30261338701943
968,sick,127.58065795898438,123.96591186523438,118.063232421875,59.88060243926861,59.60561964012795,66.42858447536767
969,sick,128.09962463378906,128.33346557617188,128.66970825195312,52.25719764462526,49.43009689874816,62.62582628449931
970,sick,128.49420166015625,123.65524291992188,113.51173400878906,44.74632918090405,35.89686020713739,46.17053505361434
971,sick,156.74725341796875,149.3068084716797,134.0349884033203,52.1489728883779,49.61169316713352,57.22897936071882
972,sick,110.49861145019531,120.7537841796875,98.64656066894531,48.114514424599754,46.6362973451405,55.752183303089424
973,sick,152.4120635986328,150.09214782714844,133.6460418701172,60.94454451749832,52.59984670974375,62.955487494460144
974,sick,160.12193298339844,164.92050170898438,144.60687255859375,50.025849737827286,39.51919780881197,54.9014499972268
975,sick,124.96485900878906,124.51460266113281,117.46755981445312,16.176600527827528,15.786175566240983,23.681095767610426
976,sick,136.62185668945312,140.772705078125,115.44418334960938,58.234632942503815,53.918848478948746,61.761650663331515
977,sick,125.19174194335938,122.40296936035156,112.85604858398438,52.25979866555869,50.25843292107387,59.92146476113812
978,sick,121.53955078125,122.3077392578125,112.71076965332031,24.350354842394932,22.395250251003233,29.913559202344075
979,sick,22.4542236328125,30.304107666015625,19.296295166015625,32.087323887031125,42.76729428173818,28.37879106255257
980,sick,114.51240539550781,129.66464233398438,109.72746276855469,21.825159429977173,16.388817705444403,24.052741658595846
981,sick,119.21908569335938,119.8795166015625,109.60299682617188,23.491830377300293,18.503281034553567,29.582406184532886
982,sick,103.35099792480469,102.12681579589844,93.25514221191406,38.81339458122215,37.28781912347948,30.90528299225503
983,sick,109.04006958007812,109.30039978027344,91.51091003417969,54.086625134605335,42.43705684643646,50.18599199084665
984,sick,115.32023620605469,112.75921630859375,87.29548645019531,57.272984611185244,50.426084972677046,57.98803283684069
985,sick,131.14096069335938,128.08856201171875,127.49906921386719,41.50590782033667,36.98110396631467,50.096541310560404
986,sick,127.55148315429688,117.68348693847656,110.94575500488281,23.105628993459966,23.19224136106616,29.12248832357082
987,sick,133.50132751464844,133.40171813964844,119.73686218261719,68.82004221089367,57.09769740048217,66.8782211171189
988,sick,103.57571411132812,119.52694702148438,106.72154235839844,26.369167259741086,28.69639364080636,29.821738914025953
989,sick,137.70831298828125,126.16447448730469,123.38768005371094,42.28810777642228,34.391960954471365,39.3583420579642
990,sick,117.92691040039062,113.00418090820312,109.39166259765625,21.755290438424883,23.205442610472215,21.73888202661349
991,sick,127.60426330566406,129.70391845703125,115.62080383300781,26.131498579875906,22.98117184888481,33.765127811724476
992,sick,164.10250854492188,164.16336059570312,154.74710083007812,64.18091515719681,55.92292291374872,65.98124919164391
993,sick,102.284912109375,101.45079040527344,94.54924011230469,35.28911700781835,34.35417722024462,26.523591995538943
994,sick,114.07916259765625,137.25099182128906,107.48736572265625,44.34224819216695,38.12289001339719,50.009451245817736
995,sick,122.58537292480469,128.9328155517578,115.18974304199219,47.123396923755976,43.815907942943014,56.288771027594954
996,sick,117.8009033203125,121.27041625976562,119.18955993652344,53.879680695550526,52.55729349163782,59.885723910064314
997,sick,120.36448669433594,117.352783203125,113.14396667480469,26.451587866245763,27.852094372864535,28.22741678992034
998,sick,120.33416748046875,122.22723388671875,118.08981323242188,17.465658326180325,12.556867732867408,19.933649767549568
999,sick,118.0743408203125,123.95146179199219,116.2410888671875,59.29986403080297,55.99683869841207,68.66080070993422
1000,sick,118.52337646484375,116.85589599609375,108.62408447265625,31.010613424199747,20.208102771655934,33.430681380040326
1001,sick,17.020416259765625,21.55267333984375,9.673965454101562,35.5814698337731,42.86805961136006,21.850917484337046
1002,sick,15.326507568359375,18.8038330078125,9.670669555664062,36.7427397096783,43.47372731889347,23.95123392992212
1003,sick,105.40249633789062,99.00825500488281,93.951416015625,48.0258857469445,47.72729184450436,53.412318643801726
1004,sick,123.10469055175781,117.13201904296875,112.64137268066406,62.36124303231498,61.59924443896701,71.7013719096997
1005,sick,126.44111633300781,123.60418701171875,112.05784606933594,39.59820994329123,35.793973032008566,51.42627360217195
1006,sick,136.25323486328125,136.90283203125,127.41139221191406,60.1334972842596,57.91030251804555,71.30174924084693
1007,sick,126.45700073242188,118.75662231445312,114.50584411621094,23.44460726483877,24.1655413883591,28.7050216486252
1008,sick,118.58589172363281,112.5914306640625,107.59201049804688,24.063495729294427,24.926433552604735,24.97682127906234
1009,sick,119.86009216308594,126.36534118652344,101.78451538085938,35.15998117899464,36.420521284958966,34.99485586810111
1010,sick,115.45863342285156,118.2552490234375,94.2401123046875,63.50639249269459,55.61359337516228,63.33092856047513
1011,sick,150.18008422851562,148.9892120361328,132.95005798339844,51.75402501559688,43.193599440960924,54.50252471676031
1012,sick,125.34767150878906,122.76344299316406,118.40855407714844,23.663304613674843,24.893105718072146,31.809020437590668
1013,sick,150.96670532226562,134.72689819335938,130.42572021484375,48.55461511819753,42.629271177310954,46.23048515490162
1014,sick,8.378280639648438,10.005615234375,6.1256866455078125,23.220763183949767,27.663774558343373,17.269868203462252
1015,sick,119.4117431640625,118.49212646484375,113.80209350585938,21.699735776096322,23.11146138780295,26.528501090867838
1016,sick,115.27763366699219,117.31509399414062,111.72698974609375,55.14174205216401,52.63631729747188,60.76866199836854
1017,sick,125.57511901855469,120.54977416992188,119.74366760253906,24.96850744377461,22.61716848708402,26.490259322813053
1018,sick,161.7383575439453,154.35008239746094,143.81622314453125,48.398012290149126,42.07514716945577,51.32258974615319
1019,sick,110.71473693847656,116.77592468261719,101.93179321289062,53.08103793486828,49.40347843263047,60.589508819921036
1020,sick,93.04179382324219,99.97367858886719,84.99087524414062,62.06331238632828,55.57035335765024,58.50172076749835
1021,sick,113.37765502929688,111.47718811035156,100.6605224609375,26.973120707321875,25.438772227653743,32.856261578614614
1022,sick,99.81761169433594,108.68698120117188,115.24238586425781,33.59839196503889,33.83583033552459,45.08414623129624
1023,sick,100.51069641113281,114.1805419921875,101.00242614746094,18.136297034091797,25.30580177191637,24.02877754871565
1024,sick,131.1568145751953,141.63998413085938,120.925048828125,23.963246946816245,25.783911375870947,26.817653159695194
1025,sick,113.74586486816406,122.19102478027344,102.939697265625,30.354935758938222,20.138279128726587,35.577612844306564
1026,sick,88.04246520996094,94.51010131835938,91.21392822265625,49.14920663893207,46.92513258513525,55.55207769539344
1027,sick,128.13096618652344,124.64314270019531,120.22964477539062,23.77429977243984,20.19515956571227,28.02677995025317
1028,sick,86.16941833496094,85.64889526367188,70.38449096679688,50.23296829720628,44.408703207047736,48.261202539959015
1029,sick,115.12809753417969,112.73306274414062,93.72010803222656,65.67776775721872,59.15048735571495,65.69300779319225
1030,sick,96.84126281738281,95.76707458496094,81.96173095703125,63.978771939863435,56.776360446030644,60.827544029212014
1031,sick,123.37747192382812,127.15370178222656,109.58955383300781,68.31828029288414,56.482199339220564,65.77517884235209
1032,sick,162.33389282226562,157.69052124023438,134.390869140625,42.000964881609654,37.56560121997575,51.677578657147706
1033,sick,104.99070739746094,113.63401794433594,91.51322937011719,55.976556685757366,50.33998226159242,64.81173255701458
1034,sick,131.41793823242188,120.84860229492188,122.28572082519531,23.41035624542003,21.445179385376896,26.239633857454443
1035,sick,139.07720947265625,138.97438049316406,125.48486328125,69.65244762447843,66.98892256817541,75.48212256414064
1036,sick,123.40464782714844,118.45114135742188,104.18302917480469,60.60625164960311,58.217905206314605,72.08269896575034
1037,sick,25.313812255859375,33.19866943359375,22.127120971679688,39.924687656483435,53.07709054716063,34.10188957533428
1038,sick,125.44126892089844,117.66810607910156,101.712890625,63.149606264542484,54.541259543078674,59.554949062653264
1039,sick,123.99104309082031,130.5715789794922,117.60273742675781,29.608591096555067,18.652921793651537,33.67216281709716
1040,sick,128.1440887451172,132.96322631835938,112.8701171875,22.618512607590272,24.845984745997548,24.365261988805745
1041,sick,103.74845886230469,101.60737609863281,85.9925537109375,52.72912970793475,46.515043781649695,53.56475652489791
1042,sick,119.31524658203125,115.09059143066406,106.53717041015625,23.238458539361623,23.873917690702783,28.867567406156848
1043,sick,97.30661010742188,97.66407775878906,84.52397155761719,37.075546047939696,36.41552567421581,27.683659159255793
1044,sick,129.61082458496094,119.6038818359375,120.30133056640625,24.10367288453033,24.041198583184563,24.809521958726684
1045,sick,128.89683532714844,128.9278106689453,119.85702514648438,67.51213354662936,65.57738268172648,74.78454488988073
1046,sick,128.15072631835938,125.4736328125,119.8773193359375,26.884566658186365,23.1416761943874,30.60081346401993
1047,sick,155.8319091796875,154.96475219726562,146.90914916992188,56.71794295968685,49.338706835632486,53.92796424554481
1048,sick,128.07313537597656,118.23954772949219,102.66696166992188,56.76873610657397,53.53964081631206,59.07925666333035
1049,sick,121.72126770019531,126.10221862792969,100.26365661621094,27.885553361203765,29.784702670087675,30.54936832388364
1050,sick,116.53840637207031,114.35433959960938,97.88922119140625,37.39123413890326,34.32169907199983,24.577576723814104
1051,sick,90.05992126464844,91.71510314941406,69.76864624023438,47.98895735702635,41.34054185129166,44.948573624222085
1052,sick,92.71188354492188,94.53028869628906,79.48959350585938,25.141109266260916,26.054971500081543,30.383437981395552
1053,sick,110.25799560546875,110.97531127929688,107.28614807128906,24.365494130709926,18.632749464984038,26.640557661550776
1054,sick,116.93280029296875,126.96824645996094,106.21238708496094,23.043032006289568,28.82325313488914,20.45381461911196
1055,sick,110.21382141113281,104.54310607910156,95.19587707519531,62.398637375313626,53.02894438558241,58.45385128626149
1056,sick,119.16448974609375,113.80331420898438,102.83425903320312,62.035657756302435,52.39299320813067,58.399738922826785
1057,sick,100.64863586425781,93.44985961914062,84.00013732910156,42.8203923457463,42.74221842278208,48.4997188912073
1058,sick,129.39422607421875,124.70697021484375,119.90693664550781,26.361013390296936,22.050505719604796,32.520293348475796
1059,sick,117.18869018554688,120.81257629394531,113.10789489746094,53.87734316905773,47.646580870145996,57.175357861278876
1060,sick,123.07188415527344,121.53538513183594,115.30807495117188,15.894166134663449,12.951520429555638,22.11094226400813
1061,sick,100.44711303710938,104.77850341796875,98.12501525878906,35.81356361370648,25.233775376104123,35.33985837629959
1062,sick,98.34585571289062,84.80564880371094,80.47932434082031,38.287059275917876,38.29924552090645,45.01628021487041
1063,sick,154.41539001464844,147.2496337890625,105.38668823242188,54.874379194906986,54.29232950719703,60.887256749387596
1064,sick,109.3648681640625,101.34785461425781,95.08056640625,17.873989806523696,14.481822733068963,22.84286045894345
1065,sick,119.96722412109375,114.04583740234375,113.38047790527344,20.486117839415886,20.015115101500076,22.580005660556616
1066,sick,125.06719970703125,110.29142761230469,96.0379638671875,57.694320728757695,56.930905814572114,63.72368980013082
1067,sick,123.26226806640625,121.21308898925781,113.74617004394531,52.37603309159078,41.50186322406009,49.22356631607037
1068,sick,116.45468139648438,106.64289855957031,95.075439453125,59.23192251815674,54.74095068638213,58.91087450599242
1069,sick,158.4750518798828,157.98269653320312,140.8716583251953,59.48912105448668,50.41137024188028,62.32672581410747
1070,sick,113.05970764160156,102.90145874023438,90.37457275390625,58.78795697728756,52.62692780873653,56.91802638637027
1071,sick,21.307144165039062,31.954010009765625,22.658645629882812,29.561083252352105,43.326258712308594,29.81310613853909
1072,sick,121.12120056152344,112.31016540527344,113.55433654785156,24.502241477086734,25.424593344117646,25.91820939614868
1073,sick,122.12713623046875,119.09153747558594,114.97679138183594,22.336646154419206,23.65596098561734,29.05040588086925
1074,sick,137.6204376220703,127.93258666992188,131.44833374023438,29.045216368644457,28.203989060045984,34.10665882640311
1075,sick,127.27935791015625,122.37010192871094,120.91845703125,19.263704852300577,19.489359051466586,22.033720438000266
1076,sick,129.69129943847656,122.17459106445312,119.17634582519531,22.103710791297758,24.25252066153385,23.342172991562595
1077,sick,130.1807098388672,122.51640319824219,112.03636169433594,67.54629295150876,67.95924798503782,72.96901414712518
1078,sick,114.4041748046875,105.42939758300781,98.28518676757812,23.071271587385393,25.340754907714377,25.040674875953375
1079,sick,146.26324462890625,154.66339111328125,133.7913360595703,32.317453857708266,30.96007216132815,43.22257338035448
1080,sick,122.69784545898438,126.90408325195312,117.01383972167969,26.964632036343023,18.493919844568985,31.903219367286024
1081,sick,116.29887390136719,116.29130554199219,100.79104614257812,27.113490028118935,25.942505778100283,33.93391741497635
1082,sick,122.8533935546875,121.80999755859375,106.06449890136719,31.03355250863253,30.85665585564457,31.364370875611485
1083,sick,118.686279296875,124.85733032226562,112.63850402832031,23.092404677367867,17.364384560736102,28.24953839733663
1084,sick,133.33885192871094,130.8218536376953,122.26219177246094,44.71094332135722,32.84847384903845,43.61158695047096
1085,sick,21.469741821289062,31.640960693359375,21.939468383789062,25.36867260087332,37.62979689634068,26.205730455408933
1086,sick,106.95614624023438,106.57447814941406,100.41630554199219,17.042834884202744,18.30943526714959,21.849817025036582
1087,sick,121.01724243164062,116.42622375488281,98.78681945800781,55.952661739889855,44.4726621328377,57.18050843303322
1088,sick,156.7539825439453,150.07106018066406,135.10369873046875,61.74760555432236,61.201092319217736,67.56867271134594
1089,sick,103.70477294921875,108.27487182617188,89.21525573730469,53.56972999828168,48.71538617085123,50.80517981656362
1090,sick,103.56219482421875,118.77095031738281,131.01773071289062,42.03311858607242,43.93273895386806,52.57023578517393
1091,sick,121.31924438476562,119.04632568359375,102.2381591796875,28.178790458493616,25.586860478095016,26.077384467093008
1092,sick,120.95587158203125,114.11422729492188,94.32644653320312,53.13754338080875,49.9820565481508,56.26677782593685
1093,sick,126.53311157226562,134.2470245361328,126.20692443847656,35.904090734968435,35.04174623914046,40.30493753592267
1094,sick,114.24440002441406,98.83586120605469,85.43130493164062,60.15717968597958,57.238345277853796,59.17379157087191
1095,sick,124.21481323242188,126.15084838867188,120.554443359375,29.58003262966436,25.62684668245231,31.895147619698182
1096,sick,111.37440490722656,106.41044616699219,94.42123413085938,70.65884255386298,62.951418162886405,67.18940829081896
1097,sick,112.45428466796875,110.77926635742188,108.52790832519531,50.25907657111817,46.61039556163563,48.00558613308876
1098,sick,138.5220947265625,135.3236083984375,116.42292785644531,56.16301461198451,54.590599267036204,65.73450019909967
1099,sick,111.65478515625,124.50222778320312,107.91970825195312,50.3137779855424,38.42221885542803,55.968482481363154
1100,sick,108.26979064941406,114.26025390625,100.77554321289062,36.120482446831566,36.56415158641534,41.09066428841582
1101,sick,116.35971069335938,122.13204956054688,106.53482055664062,32.14407202382748,26.169837036749694,38.00347614242842
1102,sick,18.237777709960938,21.8642578125,13.188491821289062,46.9467117003444,53.95030786145379,35.048746345186785
1103,sick,124.88064575195312,121.09828186035156,124.01945495605469,18.407638693697045,14.963716475812655,22.555957365896457
1104,sick,122.76510620117188,121.02836608886719,103.89752197265625,33.724208000686644,33.66361609021525,34.39031524891001
1105,sick,46.11381530761719,62.973724365234375,37.689666748046875,52.34784120725938,69.11899586137605,42.890175750839575
1106,sick,135.97042846679688,131.3089141845703,124.5093994140625,23.197572952889747,22.33173813664718,31.09172963019441
1107,sick,114.65145874023438,114.02833557128906,106.34114074707031,48.137012537367106,41.42649423685646,50.8167835589064
1108,sick,139.97833251953125,136.92201232910156,121.58050537109375,65.38925234148077,56.32486803674701,64.63042225073237
1109,sick,106.032470703125,106.1937255859375,94.69033813476562,40.15940772602843,39.00399025481552,32.78945380258011
1110,sick,90.75265502929688,85.13056945800781,75.06163024902344,49.72193531749877,48.6900487923299,52.16303050665655
1111,sick,127.90510559082031,122.07575988769531,119.40121459960938,24.078158857009893,25.231742332014203,24.687337588243828
1112,sick,137.1444854736328,135.7082061767578,124.65036010742188,68.69716263143117,68.29744170175879,72.0753201968998
1113,sick,125.74891662597656,122.5975341796875,112.572998046875,65.61747741284043,58.50767669665563,65.06925078034348
1114,sick,118.75390625,110.95632934570312,104.66560363769531,24.13104235627204,25.088446150108844,29.074319437913932
1115,sick,103.69273376464844,98.48783874511719,93.34571838378906,50.94479966803305,48.46147911800583,55.712344474284535
1116,sick,31.560012817382812,38.055389404296875,22.481063842773438,46.09774677612802,54.893248693125855,33.69302973905211
1117,sick,143.7383575439453,154.6638946533203,128.0675506591797,53.94891634308628,42.370606610711434,59.80581547369343
1118,sick,115.84019470214844,110.66145324707031,106.24711608886719,23.442617071319688,24.908896399911246,23.412810223038104
1119,sick,128.51815795898438,121.85893249511719,119.9295654296875,24.054092608445508,24.4155802124918,27.07444076848833
1120,sick,118.44599914550781,117.9404296875,106.4569091796875,70.18043335923659,61.825045856253666,68.04816013861546
1121,sick,114.06471252441406,113.14892578125,105.23101806640625,39.16060854523285,38.061054067598796,39.463554543937164
1122,sick,125.814697265625,115.298095703125,118.0721435546875,22.082378367852684,21.623353894100536,24.867517898466744
1123,sick,72.24128723144531,97.23731994628906,58.083770751953125,70.30647061009599,91.02691637677586,57.42139855496604
1124,sick,148.41714477539062,142.4241943359375,126.48312377929688,66.70841457200511,63.5871511900084,70.67621437705853
1125,sick,101.54899597167969,101.73455810546875,80.07022094726562,52.974102483823536,45.17053704101811,49.18780755469935
1126,sick,109.54327392578125,110.62471008300781,115.347412109375,22.50535393493042,26.31194002025046,21.99291119240208
1127,sick,129.0156707763672,128.69622802734375,123.47738647460938,27.238750104108814,25.512494338331724,33.78374562729104
1128,sick,151.37570190429688,146.22886657714844,133.70248413085938,51.353200844720305,42.463669672288425,53.93395730357697
1129,sick,115.75210571289062,113.44441223144531,110.61813354492188,25.951381918321797,26.747685553364033,29.028758399907048
1130,sick,125.09738159179688,134.8254852294922,117.89694213867188,49.22972665776862,39.963373786827724,55.60390471148782
